"trip_id","stop_sequence","stop_id","arrival_time","departure_time"
140,3,79,"10:48:1","11:49:53"
140,4,81,"14:51:33","5:40:10"
140,5,24,"5:20:7","15:44:6"
141,1,13,"10:54:40","13:1:59"
141,2,22,"11:0:13","11:19:4"
141,3,67,"8:45:38","20:47:37"
141,4,30,"22:26:34","7:3:53"
141,5,41,"21:42:25","6:17:22"
142,1,94,"7:23:49","17:26:1"
142,2,28,"8:32:3","8:14:29"
142,3,97,"20:47:1","21:45:14"
142,4,14,"16:4:31","8:23:48"
142,5,89,"21:35:5","11:44:27"
143,1,45,"23:37:29","11:1:15"
143,2,91,"11:24:55","16:22:13"
143,3,59,"10:57:50","12:7:1"
143,4,29,"5:27:20","21:14:14"
143,5,17,"10:23:25","5:59:32"
144,1,65,"17:43:50","22:26:56"
144,2,57,"8:30:56","10:4:17"
144,3,27,"23:38:24","20:47:16"
144,4,41,"9:4:25","19:50:17"
144,5,33,"22:2:25","20:15:35"
145,1,1,"22:39:40","18:0:10"
145,2,38,"23:3:32","20:41:10"
145,3,84,"19:37:33","14:16:58"
145,4,45,"9:59:38","6:7:35"
145,5,31,"22:54:31","7:18:42"
146,1,37,"23:45:12","18:31:33"
146,2,86,"5:5:11","16:7:7"
146,3,43,"23:25:26","9:7:38"
146,4,43,"16:35:9","16:15:32"
146,5,92,"22:12:11","10:32:29"
147,1,75,"7:2:32","5:21:39"
147,2,86,"15:14:45","20:27:3"
147,3,36,"7:25:26","5:23:57"
147,4,35,"9:27:20","20:5:1"
147,5,21,"7:3:51","17:3:52"
148,1,61,"13:6:42","11:36:34"
148,2,12,"23:5:53","14:0:36"
148,3,55,"13:3:37","5:14:32"
148,4,6,"19:57:16","8:46:1"
148,5,1,"17:32:27","22:7:44"
149,1,59,"13:56:29","19:13:53"
149,2,50,"10:37:24","8:14:0"
149,3,17,"13:46:29","21:48:43"
149,4,27,"20:24:58","12:25:44"
149,5,98,"6:6:21","22:8:26"
150,1,33,"6:6:22","16:29:20"
150,2,26,"8:12:8","19:18:56"
150,3,100,"11:26:19","17:18:57"
150,4,93,"14:43:26","12:41:13"
150,5,83,"15:9:52","5:35:32"
151,1,57,"19:38:5","23:52:1"
151,2,4,"5:16:54","19:9:35"
151,3,59,"19:50:37","19:19:21"
151,4,85,"7:23:18","6:15:47"
151,5,84,"20:56:38","13:51:11"
152,1,37,"12:27:43","17:21:30"
152,2,95,"21:8:17","7:37:57"
152,3,99,"16:45:59","7:42:46"
152,4,17,"21:59:55","17:37:28"
152,5,36,"21:14:23","5:54:41"
153,1,51,"7:3:44","13:32:23"
153,2,77,"16:31:37","9:41:33"
153,3,22,"22:11:3","20:59:39"
153,4,93,"22:31:23","19:43:48"
153,5,9,"10:44:6","8:15:11"
154,1,85,"9:23:13","17:13:59"
154,2,48,"6:22:13","11:6:15"
154,3,30,"13:38:27","18:9:4"
154,4,75,"17:48:8","10:34:25"
154,5,8,"16:7:41","14:16:25"
155,1,37,"10:18:12","17:52:46"
155,2,99,"16:48:39","16:21:34"
155,3,67,"6:30:29","10:46:17"
155,4,21,"11:52:12","20:11:23"
155,5,16,"11:4:47","18:53:47"
156,1,71,"7:14:12","10:31:49"
156,2,43,"8:8:17","7:37:38"
156,3,85,"6:1:38","14:2:22"
156,4,15,"11:53:36","7:13:8"
156,5,10,"6:10:55","19:59:15"
157,1,73,"8:15:30","21:3:28"
157,2,63,"5:19:22","6:10:18"
157,3,66,"11:53:53","20:47:6"
157,4,61,"14:36:42","13:58:14"
157,5,19,"9:37:15","19:33:41"
158,1,35,"6:43:37","19:58:42"
158,2,72,"9:20:10","18:28:13"
158,3,87,"16:41:16","15:58:36"
158,4,3,"6:8:24","22:16:46"
158,5,83,"20:15:19","12:46:47"
159,1,70,"23:28:58","23:28:59"
159,2,60,"15:48:4","19:42:25"
159,3,51,"18:47:47","17:23:13"
159,4,17,"11:26:35","22:37:19"
159,5,28,"22:50:17","20:24:38"
160,1,95,"23:10:57","10:29:17"
160,2,17,"22:5:7","12:42:46"
160,3,85,"11:33:26","21:40:5"
160,4,33,"6:52:45","13:47:19"
160,5,59,"22:11:20","7:25:7"
161,1,37,"14:42:5","22:34:17"
161,2,70,"15:42:4","9:7:37"
161,3,59,"14:18:44","20:18:44"
161,4,40,"10:45:51","5:41:36"
161,5,93,"11:4:14","11:6:33"
162,1,86,"11:27:15","18:43:14"
162,2,62,"17:29:3","21:7:25"
162,3,8,"14:24:50","15:7:7"
162,4,8,"17:11:18","13:49:3"
162,5,37,"20:56:19","12:48:21"
163,1,5,"23:50:12","18:16:11"
163,2,57,"10:19:23","13:4:49"
163,3,62,"9:26:47","13:9:37"
163,4,35,"10:47:15","19:53:17"
163,5,49,"10:14:44","18:36:20"
164,1,90,"21:30:18","6:14:18"
164,2,68,"13:21:15","17:48:0"
164,3,40,"20:24:51","10:15:43"
164,4,77,"12:9:46","12:9:31"
164,5,45,"23:26:24","21:45:20"
165,1,73,"16:53:52","6:22:0"
165,2,90,"19:2:54","9:40:24"
165,3,67,"15:49:25","17:51:48"
165,4,56,"11:43:30","20:6:27"
165,5,81,"13:1:44","5:34:25"
166,1,24,"6:6:39","13:32:54"
166,2,15,"20:51:15","13:0:32"
166,3,68,"6:37:0","22:24:58"
166,4,63,"17:35:40","10:16:14"
166,5,96,"21:25:12","9:25:17"
167,1,90,"18:44:36","22:12:11"
167,2,72,"5:37:41","23:22:53"
167,3,5,"17:34:55","12:11:37"
167,4,17,"15:7:18","8:57:1"
167,5,90,"6:17:53","15:9:35"
168,1,64,"11:35:51","22:46:25"
168,2,66,"23:40:29","22:42:52"
168,3,92,"12:50:59","21:45:55"
168,4,88,"6:58:51","20:22:3"
168,5,81,"14:43:2","6:57:28"
169,1,18,"22:23:54","21:11:28"
169,2,50,"19:32:21","16:9:18"
169,3,44,"8:7:43","9:45:18"
169,4,39,"13:14:46","18:44:32"
169,5,4,"6:50:32","6:37:23"
170,1,91,"14:14:54","23:1:11"
170,2,30,"6:10:29","13:36:33"
170,3,37,"6:10:52","18:15:49"
170,4,66,"20:37:37","5:17:12"
170,5,70,"8:47:4","14:41:55"
171,1,50,"22:15:41","22:26:15"
171,2,30,"11:43:53","19:33:46"
171,3,93,"21:20:22","20:12:22"
171,4,8,"15:54:13","7:0:8"
171,5,14,"5:38:46","22:10:50"
172,1,76,"21:11:59","13:13:48"
172,2,49,"20:28:39","18:4:53"
172,3,22,"14:29:29","16:11:44"
172,4,46,"19:3:15","11:39:5"
172,5,73,"18:2:37","7:59:7"
173,1,39,"8:40:38","20:9:47"
173,2,92,"14:45:45","10:41:3"
173,3,97,"15:31:38","8:36:8"
173,4,52,"16:12:53","6:56:37"
173,5,11,"17:21:28","15:6:58"
174,1,69,"19:0:24","16:57:35"
174,2,83,"13:41:19","8:29:31"
174,3,46,"19:24:54","7:56:29"
174,4,13,"13:6:39","6:7:39"
174,5,45,"16:47:3","20:45:27"
175,1,90,"18:55:35","5:32:47"
175,2,88,"8:31:28","21:35:8"
175,3,80,"22:51:17","18:16:38"
175,4,43,"14:50:5","18:35:49"
175,5,95,"9:37:16","18:12:43"
176,1,31,"10:56:4","22:28:20"
176,2,59,"18:22:48","23:27:35"
176,3,54,"5:55:3","5:28:37"
176,4,46,"18:9:49","11:26:11"
176,5,70,"10:11:3","22:58:44"
177,1,40,"11:34:44","16:49:19"
177,2,22,"6:53:11","15:59:4"
177,3,25,"5:20:10","17:19:51"
177,4,67,"17:16:32","11:13:38"
177,5,41,"7:24:17","18:32:5"
178,1,76,"21:5:27","10:7:51"
178,2,63,"16:20:6","9:30:14"
178,3,46,"20:9:22","9:55:38"
178,4,12,"9:30:39","19:32:51"
178,5,86,"18:1:49","22:8:5"
179,1,55,"23:22:1","11:30:54"
179,2,76,"11:13:50","5:58:39"
179,3,54,"7:14:26","17:10:32"
179,4,2,"15:31:22","6:24:15"
179,5,95,"6:35:21","7:20:32"
180,1,11,"12:58:0","13:6:34"
180,2,70,"19:42:53","19:43:41"
180,3,38,"12:38:48","20:2:13"
180,4,5,"16:31:21","10:58:27"
180,5,64,"22:11:42","12:36:34"
181,1,42,"12:37:39","22:17:22"
181,2,65,"16:44:8","15:3:27"
181,3,57,"16:10:57","8:21:37"
181,4,35,"8:16:26","15:24:28"
181,5,83,"9:16:21","10:18:59"
182,1,78,"16:53:26","22:13:48"
182,2,7,"21:4:46","7:40:44"
182,3,59,"22:36:41","12:13:4"
182,4,45,"10:52:0","7:8:58"
182,5,99,"5:21:17","21:24:1"
183,1,43,"5:38:23","16:5:46"
183,2,42,"17:39:55","16:0:48"
183,3,97,"21:53:41","22:4:19"
183,4,28,"22:5:16","23:54:27"
183,5,19,"22:0:35","20:31:18"
184,1,95,"18:24:28","19:4:24"
184,2,30,"19:54:18","20:33:40"
184,3,25,"5:31:30","6:49:27"
184,4,2,"9:58:32","23:54:33"
184,5,86,"10:23:21","9:24:58"
185,1,6,"8:20:30","19:55:32"
185,2,20,"20:45:57","18:4:13"
185,3,2,"21:37:47","16:35:54"
185,4,5,"18:7:25","10:55:14"
185,5,14,"12:47:4","23:12:59"
186,1,46,"17:56:23","20:18:23"
186,2,57,"10:13:36","20:44:17"
186,3,97,"8:26:57","15:50:11"
186,4,25,"8:19:13","23:23:28"
186,5,64,"6:24:0","22:38:25"
187,1,63,"9:4:59","13:14:38"
187,2,64,"10:0:40","17:37:51"
187,3,44,"7:16:9","20:37:16"
187,4,13,"9:53:31","7:50:36"
187,5,59,"8:44:5","7:17:57"
188,1,5,"8:49:54","21:43:32"
188,2,97,"11:25:12","23:21:32"
188,3,6,"16:43:51","17:14:39"
188,4,26,"10:17:0","15:51:53"
188,5,73,"17:28:50","5:6:32"
189,1,13,"13:28:44","5:32:37"
189,2,12,"23:20:46","5:13:7"
189,3,31,"10:32:2","6:57:32"
189,4,97,"14:56:57","21:47:22"
189,5,51,"18:47:52","22:54:59"
190,1,14,"8:13:10","7:14:21"
190,2,62,"12:22:46","6:8:44"
190,3,68,"8:34:1","15:4:57"
190,4,8,"20:46:0","23:46:30"
190,5,2,"19:36:36","21:12:15"
191,1,87,"18:15:53","14:56:57"
191,2,78,"16:49:7","5:38:27"
191,3,82,"10:14:49","14:11:34"
191,4,86,"23:2:35","12:25:24"
191,5,44,"22:17:36","16:17:22"
192,1,87,"12:26:49","15:38:47"
192,2,96,"9:26:6","9:5:4"
192,3,75,"17:31:7","23:14:16"
192,4,86,"7:52:41","12:11:40"
192,5,70,"9:39:46","17:33:20"
193,1,69,"15:6:52","20:52:49"
193,2,89,"8:7:16","11:19:10"
193,3,70,"7:17:28","18:4:56"
193,4,1,"11:39:42","11:12:20"
193,5,61,"9:19:8","14:48:26"
194,1,26,"23:37:27","12:49:13"
194,2,55,"5:49:23","16:10:9"
194,3,16,"17:24:24","7:12:47"
194,4,85,"5:25:24","14:25:6"
194,5,52,"8:54:33","9:13:24"
195,1,70,"6:16:51","17:10:36"
195,2,84,"12:44:16","18:2:29"
195,3,46,"8:14:50","8:42:20"
195,4,20,"13:31:7","5:53:33"
195,5,37,"16:10:42","6:12:23"
196,1,2,"22:44:57","12:59:41"
196,2,79,"13:39:55","12:40:17"
196,3,47,"14:45:15","7:40:57"
196,4,16,"10:13:36","5:58:37"
196,5,68,"22:42:14","17:40:40"
197,1,43,"8:26:45","11:1:6"
197,2,89,"19:52:7","5:30:44"
197,3,77,"11:42:11","5:35:2"
197,4,85,"13:53:0","10:44:40"
197,5,87,"9:41:58","18:19:56"
198,1,38,"20:28:41","20:10:46"
198,2,6,"22:36:25","14:6:8"
198,3,70,"6:5:37","17:52:11"
198,4,30,"16:28:38","7:51:54"
198,5,69,"11:23:14","9:46:12"
199,1,57,"21:18:0","16:26:1"
199,2,23,"8:4:15","21:6:55"
199,3,32,"9:19:58","14:17:1"
199,4,73,"18:32:12","13:21:23"
199,5,84,"9:17:27","9:50:15"
200,1,84,"18:33:2","21:51:51"
200,2,87,"23:54:50","16:44:8"
200,3,77,"6:59:44","14:25:9"
200,4,87,"12:4:1","10:56:53"
200,5,3,"23:2:3","8:33:28"
201,1,86,"8:44:30","17:3:49"
201,2,12,"7:16:38","18:3:43"
201,3,21,"17:44:11","7:44:10"
201,4,60,"15:24:12","15:18:39"
201,5,38,"5:51:37","18:8:31"
202,1,92,"12:35:17","7:11:56"
202,2,55,"13:35:41","12:35:57"
202,3,49,"23:18:40","7:52:24"
202,4,18,"21:52:52","6:55:11"
202,5,38,"12:37:22","14:18:32"
203,1,4,"23:7:26","21:56:1"
203,2,31,"11:57:52","8:25:55"
203,3,40,"12:40:20","12:32:14"
203,4,22,"14:56:43","14:0:17"
203,5,11,"18:39:6","14:24:49"
204,1,89,"21:2:47","13:43:41"
204,2,92,"13:13:50","21:18:38"
204,3,7,"7:47:36","20:41:14"
204,4,95,"17:3:38","20:53:42"
204,5,93,"6:39:0","18:40:43"
205,1,69,"14:5:16","8:43:22"
205,2,25,"16:41:19","22:15:45"
205,3,38,"12:7:37","17:48:27"
205,4,16,"10:57:19","22:11:30"
205,5,8,"16:5:8","22:56:10"
206,1,75,"12:46:59","8:38:57"
206,2,73,"20:46:46","16:12:13"
206,3,63,"23:33:7","10:7:54"
206,4,75,"6:17:0","9:22:29"
206,5,68,"8:47:22","6:13:0"
207,1,3,"5:26:58","23:56:34"
207,2,84,"11:2:24","5:1:15"
207,3,63,"10:29:13","13:30:45"
207,4,57,"17:32:36","22:26:36"
207,5,56,"11:4:34","5:57:44"
208,1,45,"23:9:10","18:21:55"
208,2,60,"16:21:48","16:15:49"
208,3,48,"21:45:22","6:12:28"
208,4,98,"11:16:48","15:30:19"
208,5,12,"12:1:43","22:37:58"
209,1,93,"20:56:9","17:57:7"
209,2,25,"15:14:10","12:4:42"
209,3,60,"9:3:14","5:4:30"
209,4,33,"19:4:45","19:42:43"
209,5,65,"15:0:9","17:50:0"
210,1,92,"20:58:46","20:40:7"
210,2,48,"23:33:19","11:1:40"
210,3,74,"7:45:57","10:14:5"
210,4,43,"12:38:40","19:20:16"
210,5,19,"15:11:44","23:38:19"
211,1,6,"17:54:19","23:39:20"
211,2,90,"10:39:46","17:24:50"
211,3,60,"11:26:59","15:10:17"
211,4,75,"19:4:26","21:8:26"
211,5,18,"16:54:22","15:22:22"
212,1,6,"6:31:9","11:1:14"
212,2,35,"9:55:56","17:8:35"
212,3,61,"20:32:56","10:3:53"
212,4,94,"20:18:33","7:19:3"
212,5,46,"6:18:54","15:49:23"
213,1,36,"11:22:6","10:1:26"
213,2,77,"15:4:43","21:14:54"
213,3,40,"11:59:0","5:34:59"
213,4,32,"20:20:21","16:47:9"
213,5,84,"16:58:48","21:38:26"
214,1,28,"16:32:33","9:47:12"
214,2,34,"21:48:34","7:59:41"
214,3,10,"20:23:49","6:34:33"
214,4,96,"22:27:31","12:42:29"
214,5,64,"11:33:39","20:46:13"
215,1,93,"8:38:14","19:38:50"
215,2,63,"5:47:50","5:35:42"
215,3,75,"17:34:50","6:3:19"
215,4,29,"21:43:40","12:7:54"
215,5,63,"17:46:12","15:8:50"
216,1,66,"5:51:20","21:21:51"
216,2,33,"23:43:18","19:27:8"
216,3,32,"12:54:7","22:31:24"
216,4,79,"11:4:51","10:58:28"
216,5,17,"5:44:25","9:23:53"
217,1,27,"13:36:36","21:10:10"
217,2,77,"6:31:37","13:53:17"
217,3,82,"5:8:36","14:22:59"
217,4,64,"11:52:53","9:32:46"
217,5,43,"13:11:29","21:51:6"
218,1,90,"5:37:47","5:31:46"
218,2,30,"20:45:17","23:57:48"
218,3,76,"22:29:34","15:54:27"
218,4,59,"23:38:2","12:45:51"
218,5,30,"19:27:22","8:42:13"
219,1,45,"19:22:30","8:7:40"
219,2,81,"13:38:2","6:46:25"
219,3,53,"16:5:40","7:12:21"
219,4,43,"12:2:4","8:17:32"
219,5,10,"23:4:34","6:19:9"
220,1,44,"15:39:35","15:30:42"
220,2,78,"9:9:37","7:41:59"
220,3,89,"11:52:29","23:19:56"
220,4,28,"21:44:49","21:25:7"
220,5,51,"17:5:43","17:29:32"
221,1,94,"18:48:32","17:36:27"
221,2,7,"9:15:24","21:40:28"
221,3,57,"5:41:32","17:43:35"
221,4,26,"18:10:44","12:21:3"
221,5,85,"13:41:15","15:29:24"
222,1,100,"23:51:46","12:33:49"
222,2,48,"18:3:38","7:3:50"
222,3,39,"12:35:32","15:24:29"
222,4,72,"18:38:12","19:4:48"
222,5,55,"18:7:53","23:43:34"
223,1,2,"8:49:24","7:21:42"
223,2,59,"5:2:4","21:48:27"
223,3,52,"5:18:15","15:53:15"
223,4,46,"12:42:49","15:44:28"
223,5,81,"17:34:13","23:43:9"
224,1,90,"8:0:1","9:9:51"
224,2,3,"11:1:5","13:7:57"
224,3,85,"12:1:11","7:19:48"
224,4,28,"8:21:1","20:53:18"
224,5,21,"22:4:33","18:42:24"
225,1,61,"20:35:58","21:1:57"
225,2,16,"6:49:22","6:41:3"
225,3,9,"10:12:58","9:19:32"
225,4,74,"13:38:45","13:4:2"
225,5,84,"22:3:4","20:7:38"
226,1,8,"6:11:52","7:52:5"
226,2,29,"7:15:11","20:4:26"
226,3,5,"13:28:51","16:42:53"
226,4,17,"14:51:31","7:11:40"
226,5,70,"19:46:55","15:52:51"
227,1,70,"15:54:59","7:11:30"
227,2,7,"6:45:44","16:5:17"
227,3,61,"16:44:48","5:57:41"
227,4,94,"17:5:21","12:44:58"
227,5,87,"9:11:41","20:10:56"
228,1,69,"9:42:0","17:7:26"
228,2,34,"15:57:30","11:5:51"
228,3,55,"9:22:15","22:0:50"
228,4,65,"12:9:43","5:3:20"
228,5,24,"8:52:47","15:3:6"
229,1,96,"12:34:13","16:9:43"
229,2,26,"14:14:7","10:8:28"
229,3,89,"13:21:26","17:24:7"
229,4,7,"12:21:2","10:17:6"
229,5,70,"5:56:8","8:16:39"
230,1,62,"20:9:0","9:28:51"
230,2,58,"19:2:55","8:4:22"
230,3,79,"23:18:22","17:40:13"
230,4,58,"22:54:5","23:8:31"
230,5,61,"19:14:48","8:33:2"
231,1,48,"21:33:33","6:54:5"
231,2,11,"14:12:35","12:21:29"
231,3,98,"7:8:14","14:18:26"
231,4,69,"13:58:40","16:59:2"
231,5,17,"13:7:7","23:30:19"
232,1,44,"7:22:54","6:25:7"
232,2,59,"16:15:53","23:39:3"
232,3,23,"19:12:29","11:30:22"
232,4,39,"13:55:36","17:46:33"
232,5,48,"20:11:33","23:50:28"
233,1,90,"5:54:37","22:31:48"
233,2,98,"12:18:41","5:3:20"
233,3,15,"21:39:21","9:31:36"
233,4,36,"11:23:25","10:25:1"
233,5,25,"14:2:22","21:20:48"
234,1,4,"12:46:19","20:11:7"
234,2,16,"16:56:18","22:3:9"
234,3,78,"6:12:24","17:56:5"
234,4,93,"14:3:53","13:13:26"
234,5,8,"16:32:24","18:8:19"
235,1,70,"17:50:48","11:15:26"
235,2,94,"23:35:59","10:27:42"
235,3,25,"13:26:34","19:49:37"
235,4,55,"21:47:15","19:47:21"
235,5,1,"16:54:15","14:2:28"
236,1,24,"21:37:11","6:24:11"
236,2,37,"14:47:53","21:32:7"
236,3,82,"9:45:43","16:3:14"
236,4,42,"7:30:7","9:13:18"
236,5,99,"6:8:57","13:39:43"
237,1,5,"22:33:4","20:55:31"
237,2,28,"17:36:55","23:58:50"
237,3,61,"15:42:21","14:46:48"
237,4,2,"23:25:29","23:21:49"
237,5,31,"17:10:9","10:13:49"
238,1,16,"19:28:42","16:19:13"
238,2,4,"22:46:44","6:45:3"
238,3,49,"9:2:52","9:7:39"
238,4,42,"18:30:26","15:3:18"
238,5,22,"15:32:14","8:33:58"
239,1,26,"18:50:12","19:31:36"
239,2,46,"6:29:45","19:50:19"
239,3,53,"11:3:20","16:53:25"
239,4,90,"18:14:24","22:8:45"
239,5,24,"23:16:47","5:19:34"
240,1,89,"18:44:58","13:0:21"
240,2,22,"8:6:36","14:58:54"
240,3,28,"15:11:1","15:10:46"
240,4,60,"20:44:33","22:45:56"
240,5,88,"19:31:30","10:3:11"
241,1,26,"9:33:16","17:48:44"
241,2,93,"15:39:51","20:57:53"
241,3,89,"15:17:5","17:42:12"
241,4,27,"10:28:38","8:59:50"
241,5,89,"18:57:38","14:41:4"
242,1,81,"16:19:4","8:17:35"
242,2,47,"16:6:29","14:47:5"
242,3,62,"14:34:16","12:8:3"
242,4,18,"21:58:21","18:25:3"
242,5,62,"23:17:55","8:35:56"
243,1,37,"5:53:30","11:37:43"
243,2,18,"19:25:24","8:44:23"
243,3,39,"11:46:46","9:13:24"
243,4,7,"16:8:31","7:9:10"
243,5,25,"15:20:36","8:28:45"
244,1,36,"10:31:20","17:34:50"
244,2,57,"14:11:9","13:55:4"
244,3,28,"5:46:22","10:57:23"
244,4,69,"15:49:27","20:32:29"
244,5,44,"21:5:31","22:3:12"
245,1,73,"11:4:8","12:15:13"
245,2,49,"11:17:32","13:21:30"
245,3,36,"17:38:15","15:59:59"
245,4,96,"6:53:57","22:58:2"
245,5,5,"23:2:47","9:8:58"
246,1,8,"23:45:27","14:49:38"
246,2,95,"12:13:37","11:8:5"
246,3,51,"7:39:8","11:55:1"
246,4,96,"13:30:14","21:32:34"
246,5,61,"10:29:53","11:40:20"
247,1,95,"11:34:13","17:34:26"
247,2,4,"10:30:2","16:16:28"
247,3,60,"9:38:51","18:13:24"
247,4,100,"7:58:6","9:18:48"
247,5,60,"12:43:23","16:58:34"
248,1,88,"8:36:51","9:58:49"
248,2,91,"15:58:47","15:36:12"
248,3,24,"16:6:15","16:49:41"
248,4,78,"7:39:11","18:52:5"
248,5,21,"9:9:32","14:33:37"
249,1,9,"22:2:57","14:46:47"
249,2,61,"6:13:56","6:28:23"
249,3,36,"21:58:36","15:36:48"
249,4,75,"10:47:59","22:47:17"
249,5,25,"10:29:51","21:30:9"
250,1,22,"5:34:7","10:0:58"
250,2,42,"17:28:10","5:50:24"
250,3,11,"5:45:59","9:2:5"
250,4,64,"10:55:42","16:55:17"
250,5,81,"12:22:44","14:6:52"
251,1,6,"16:16:5","14:53:3"
251,2,93,"11:35:44","19:8:20"
251,3,1,"12:53:32","17:50:39"
251,4,28,"17:12:52","16:49:11"
251,5,98,"11:48:41","19:10:42"
252,1,68,"10:52:2","19:25:44"
252,2,66,"23:27:9","15:17:47"
252,3,77,"21:41:41","7:34:59"
252,4,60,"21:25:38","13:27:1"
252,5,93,"22:58:35","21:18:53"
253,1,90,"5:35:50","23:10:46"
253,2,11,"18:47:37","15:15:30"
253,3,61,"7:16:2","15:38:0"
253,4,52,"23:47:32","23:44:44"
253,5,78,"12:48:7","16:43:50"
254,1,2,"8:42:42","21:4:47"
254,2,57,"21:13:46","9:13:41"
254,3,17,"21:38:14","7:11:40"
254,4,44,"18:20:47","17:4:49"
254,5,37,"14:5:51","10:11:57"
255,1,2,"7:5:41","8:28:42"
255,2,27,"17:16:19","19:28:9"
255,3,100,"20:27:22","17:52:32"
255,4,90,"18:30:21","17:24:36"
255,5,86,"13:57:43","21:13:21"
256,1,52,"16:52:27","16:7:53"
256,2,92,"15:19:3","7:50:48"
256,3,32,"7:53:59","11:29:0"
256,4,97,"20:2:26","17:32:44"
256,5,3,"7:29:30","6:51:12"
257,1,96,"10:37:28","15:27:41"
257,2,86,"19:42:23","17:44:16"
257,3,92,"10:50:23","6:35:35"
257,4,98,"7:30:48","10:53:22"
257,5,35,"9:30:44","23:27:47"
258,1,17,"11:42:14","14:55:49"
258,2,40,"14:6:27","19:46:28"
258,3,43,"14:16:28","14:7:14"
258,4,80,"20:49:25","19:2:50"
258,5,50,"17:23:30","21:35:14"
259,1,14,"10:38:30","20:19:54"
259,2,5,"9:11:56","21:11:51"
259,3,90,"13:39:22","23:9:11"
259,4,60,"14:30:41","11:18:43"
259,5,75,"20:11:17","22:8:14"
260,1,41,"15:2:10","21:12:7"
260,2,80,"16:12:36","19:16:34"
260,3,7,"17:47:24","22:51:24"
260,4,96,"20:0:41","5:17:49"
260,5,32,"8:56:9","14:20:14"
261,1,39,"15:17:36","5:9:27"
261,2,39,"12:29:52","10:0:56"
261,3,18,"13:37:55","11:50:59"
261,4,23,"22:19:56","20:52:3"
261,5,77,"22:52:32","21:24:51"
262,1,9,"14:54:59","21:23:8"
262,2,97,"9:19:13","7:11:22"
262,3,51,"19:30:14","16:40:7"
262,4,83,"6:48:18","9:0:44"
262,5,61,"17:55:59","11:31:53"
263,1,95,"15:13:24","13:57:16"
263,2,91,"19:6:27","5:2:3"
263,3,69,"18:54:20","13:16:25"
263,4,63,"16:26:32","13:22:25"
263,5,62,"5:51:27","22:44:51"
264,1,54,"5:24:20","13:52:14"
264,2,26,"14:49:40","19:11:55"
264,3,84,"9:5:37","5:48:48"
264,4,89,"16:24:45","21:36:3"
264,5,62,"19:38:3","18:9:10"
265,1,11,"10:37:41","16:50:34"
265,2,64,"12:55:50","11:47:33"
265,3,37,"12:10:33","18:20:20"
265,4,23,"22:54:0","22:22:13"
265,5,3,"7:40:14","21:54:40"
266,1,25,"17:59:44","5:44:42"
266,2,57,"6:30:6","7:25:50"
266,3,73,"5:31:35","13:18:48"
266,4,10,"16:14:44","8:30:58"
266,5,1,"6:43:18","7:1:57"
267,1,96,"19:55:39","21:6:44"
267,2,45,"18:56:16","6:44:57"
267,3,91,"8:37:24","18:54:52"
267,4,96,"14:59:20","12:36:41"
267,5,41,"23:43:9","17:24:8"
268,1,11,"21:42:23","17:56:36"
268,2,41,"11:58:27","10:32:14"
268,3,12,"19:52:34","10:8:37"
268,4,60,"21:34:22","20:35:17"
268,5,36,"14:15:6","7:40:6"
269,1,47,"16:52:45","15:41:22"
269,2,3,"17:26:45","20:52:7"
269,3,88,"22:29:45","17:31:51"
269,4,17,"18:33:2","19:42:2"
269,5,40,"13:17:40","11:43:25"
270,1,60,"21:8:50","21:30:2"
270,2,21,"6:52:36","16:51:13"
270,3,28,"16:18:48","23:30:59"
270,4,87,"14:53:4","16:13:53"
270,5,52,"18:47:7","16:58:46"
271,1,60,"19:8:12","11:19:58"
271,2,26,"14:38:20","17:47:23"
271,3,29,"20:26:56","21:11:17"
271,4,18,"20:59:49","18:13:1"
271,5,63,"13:34:26","11:45:15"
272,1,58,"23:16:29","16:56:24"
272,2,50,"15:0:35","13:8:2"
272,3,92,"9:52:3","9:32:37"
272,4,68,"9:26:45","10:14:53"
272,5,73,"17:58:15","22:0:40"
273,1,7,"19:21:17","5:52:32"
273,2,40,"20:0:15","9:34:34"
273,3,40,"8:37:25","16:3:27"
273,4,22,"11:55:38","5:53:26"
273,5,9,"16:59:52","22:17:48"
274,1,79,"15:36:14","18:32:56"
274,2,49,"13:38:41","13:14:4"
274,3,38,"12:46:15","8:39:30"
274,4,15,"9:51:14","21:10:0"
274,5,9,"19:9:4","18:10:20"
275,1,47,"13:30:4","20:20:0"
275,2,9,"12:33:20","23:44:14"
275,3,60,"12:56:23","14:56:7"
275,4,36,"21:22:22","7:17:11"
275,5,32,"9:24:12","14:32:13"
276,1,78,"12:21:44","10:28:56"
276,2,41,"8:35:43","7:36:51"
276,3,13,"11:30:6","13:16:30"
276,4,90,"6:43:55","21:28:5"
276,5,16,"11:34:29","22:31:0"
277,1,73,"10:27:14","10:59:54"
277,2,80,"21:9:13","23:15:3"
277,3,98,"20:20:23","14:28:26"
277,4,1,"21:49:41","12:42:44"
277,5,29,"13:13:0","7:40:5"
278,1,92,"5:36:19","10:37:32"
278,2,47,"13:56:5","9:47:54"
278,3,70,"11:7:29","9:56:0"
278,4,13,"17:39:44","12:43:22"
278,5,27,"17:42:21","20:41:37"
279,1,29,"14:57:57","19:47:14"
279,2,79,"9:8:25","5:32:59"
279,3,91,"6:47:47","20:14:39"
279,4,94,"14:54:32","20:37:24"
279,5,96,"8:2:45","14:14:40"
