"date","stop_id","entries","exits","hour"
2025-04-10,37,2094,3964,1
2025-04-10,38,2193,2667,7
2025-04-10,39,2908,1826,15
2025-04-10,40,1481,5882,13
2025-04-10,41,362,772,15
2025-04-10,42,2996,5529,16
2025-04-10,43,5372,3605,22
2025-04-10,44,4379,3355,18
2025-04-10,45,1648,1795,3
2025-04-10,46,5963,3230,14
2025-04-10,47,4252,3958,19
2025-04-10,48,2462,4820,2
2025-04-10,49,4450,3861,3
2025-04-10,50,5097,496,11
2025-04-10,51,3517,5228,15
2025-04-10,52,4461,1265,11
2025-04-10,53,1610,4593,18
2025-04-10,54,1580,5654,8
2025-04-10,55,3338,2776,2
2025-04-10,56,5280,5655,5
2025-04-10,57,3218,3478,13
2025-04-10,58,4468,5181,13
2025-04-10,59,3377,2792,19
2025-04-10,60,1823,965,15
2025-04-10,61,2426,2340,12
2025-04-10,62,4337,5293,22
2025-04-10,63,3420,5968,8
2025-04-10,64,4341,1997,15
2025-04-10,65,1497,3295,2
2025-04-10,66,4677,1605,5
2025-04-10,67,5199,5732,6
2025-04-10,68,3182,4003,20
2025-04-10,69,1642,3195,7
2025-04-10,70,3464,2326,9
2025-04-10,71,4472,4142,21
2025-04-10,72,4766,284,13
2025-04-10,73,3535,5390,23
2025-04-10,74,3619,933,11
2025-04-10,75,3691,2544,11
2025-04-10,76,5704,2137,1
2025-04-10,77,4345,1437,4
2025-04-10,78,857,5789,18
2025-04-10,79,176,2297,13
2025-04-10,80,2046,3515,21
2025-04-10,81,2542,4189,12
2025-04-10,82,2565,5522,18
2025-04-10,83,5922,5648,13
2025-04-10,84,535,2678,9
2025-04-10,85,1189,5934,22
2025-04-10,86,4887,2519,2
2025-04-10,87,3728,5250,3
2025-04-10,88,2385,4807,0
2025-04-10,89,3188,4142,19
2025-04-10,90,3847,3450,19
2025-04-10,91,3153,5465,11
2025-04-10,92,4561,5132,23
2025-04-10,93,1274,3142,15
2025-04-10,94,4967,4396,8
2025-04-10,95,1968,1595,3
2025-04-10,96,3296,2826,10
2025-04-10,97,4089,5369,1
2025-04-10,98,5187,4466,6
2025-04-10,99,4870,5473,1
2025-04-10,100,906,289,5
2025-04-11,1,4784,3255,17
2025-04-11,2,5275,3018,4
2025-04-11,3,5270,2735,19
2025-04-11,4,5550,4327,9
2025-04-11,5,1327,3094,14
2025-04-11,6,3830,4164,22
2025-04-11,7,5063,1931,22
2025-04-11,8,483,4806,21
2025-04-11,9,422,5659,19
2025-04-11,10,3514,4065,15
2025-04-11,11,1722,5581,21
2025-04-11,12,408,5445,16
2025-04-11,13,3555,5947,10
2025-04-11,14,3095,5234,10
2025-04-11,15,2510,2972,9
2025-04-11,16,5062,2775,1
2025-04-11,17,5707,2294,3
2025-04-11,18,4909,2522,12
2025-04-11,19,1182,517,9
2025-04-11,20,1158,183,0
2025-04-11,21,3276,5597,0
2025-04-11,22,1598,4213,0
2025-04-11,23,1945,2546,5
2025-04-11,24,3498,1952,7
2025-04-11,25,1374,2251,17
2025-04-11,26,1370,3210,16
2025-04-11,27,1903,592,17
2025-04-11,28,5385,4905,6
2025-04-11,29,1234,502,11
2025-04-11,30,3257,5776,19
2025-04-11,31,531,982,3
2025-04-11,32,3774,544,1
2025-04-11,33,1366,1605,7
2025-04-11,34,2852,4474,12
2025-04-11,35,741,2507,1
2025-04-11,36,449,1959,11
2025-04-11,37,5342,5723,1
2025-04-11,38,3636,1047,21
2025-04-11,39,2422,4725,19
2025-04-11,40,5753,4572,3
2025-04-11,41,2196,405,20
2025-04-11,42,3305,2839,22
2025-04-11,43,4322,4767,13
2025-04-11,44,1811,5049,14
2025-04-11,45,1991,2116,23
2025-04-11,46,1712,254,2
2025-04-11,47,1444,2700,4
2025-04-11,48,1889,2019,8
2025-04-11,49,3125,4758,19
2025-04-11,50,3435,646,16
2025-04-11,51,3446,2631,13
2025-04-11,52,3623,1658,19
2025-04-11,53,4395,855,12
2025-04-11,54,5972,4599,20
2025-04-11,55,2909,2918,15
2025-04-11,56,2321,5476,0
2025-04-11,57,5109,317,4
2025-04-11,58,1230,1571,23
2025-04-11,59,5188,5981,0
2025-04-11,60,2195,634,15
2025-04-11,61,5921,5943,15
2025-04-11,62,3737,652,1
2025-04-11,63,1611,2602,2
2025-04-11,64,3303,4305,12
2025-04-11,65,3954,4051,8
2025-04-11,66,353,5803,11
2025-04-11,67,4732,3336,14
2025-04-11,68,164,5140,10
2025-04-11,69,5081,2379,16
2025-04-11,70,488,1593,1
2025-04-11,71,5650,3018,5
2025-04-11,72,3823,3250,3
2025-04-11,73,1503,4631,11
2025-04-11,74,3010,2043,11
2025-04-11,75,3092,4715,9
2025-04-11,76,4913,5433,4
2025-04-11,77,4118,2964,11
2025-04-11,78,1680,5339,15
2025-04-11,79,3926,5337,13
2025-04-11,80,4243,4028,21
2025-04-11,81,620,5335,8
2025-04-11,82,1945,502,21
2025-04-11,83,5414,710,13
2025-04-11,84,1318,2190,8
2025-04-11,85,1297,4649,23
2025-04-11,86,3731,2193,14
2025-04-11,87,5750,3688,6
2025-04-11,88,3570,2788,8
2025-04-11,89,2169,3186,2
2025-04-11,90,5887,3410,3
2025-04-11,91,4658,1881,10
2025-04-11,92,2400,2465,19
2025-04-11,93,915,4043,13
2025-04-11,94,4294,5234,7
2025-04-11,95,3237,4839,13
2025-04-11,96,3608,526,0
2025-04-11,97,2921,2276,14
2025-04-11,98,1687,1589,0
2025-04-11,99,1972,1489,10
2025-04-11,100,2775,3207,19
2025-04-12,1,5998,1248,10
2025-04-12,2,1167,3150,8
2025-04-12,3,535,2274,14
2025-04-12,4,5061,1448,10
2025-04-12,5,5869,4399,7
2025-04-12,6,829,3976,17
2025-04-12,7,3855,5584,19
2025-04-12,8,5774,2606,4
2025-04-12,9,4372,5288,0
2025-04-12,10,2456,2083,7
2025-04-12,11,3576,1925,2
2025-04-12,12,1722,3133,3
2025-04-12,13,1010,4831,22
2025-04-12,14,5328,1169,6
2025-04-12,15,2054,3486,3
2025-04-12,16,3801,1574,17
2025-04-12,17,854,172,22
2025-04-12,18,566,1638,17
2025-04-12,19,2221,1878,17
2025-04-12,20,1077,2855,9
2025-04-12,21,1446,4602,15
2025-04-12,22,3465,1974,5
2025-04-12,23,487,4168,3
2025-04-12,24,1644,3523,18
2025-04-12,25,2670,3274,1
2025-04-12,26,2978,3971,12
2025-04-12,27,5976,2061,20
2025-04-12,28,1153,4813,21
2025-04-12,29,3594,537,12
2025-04-12,30,315,5369,1
2025-04-12,31,4134,3554,17
2025-04-12,32,413,5203,17
2025-04-12,33,5164,5736,0
2025-04-12,34,3768,3013,20
2025-04-12,35,4887,3167,13
2025-04-12,36,4544,4166,21
2025-04-12,37,2467,1023,21
2025-04-12,38,3827,1072,19
2025-04-12,39,3508,5541,19
2025-04-12,40,414,2096,10
2025-04-12,41,5927,4219,22
2025-04-12,42,2084,5755,11
2025-04-12,43,1215,5688,1
2025-04-12,44,3231,850,10
2025-04-12,45,2498,3878,12
2025-04-12,46,2548,1911,1
2025-04-12,47,562,458,18
2025-04-12,48,4245,4533,10
2025-04-12,49,4244,3897,5
2025-04-12,50,5935,1677,20
2025-04-12,51,5851,5623,20
2025-04-12,52,3009,1070,2
2025-04-12,53,768,2391,15
2025-04-12,54,4634,200,15
2025-04-12,55,5150,5803,13
2025-04-12,56,5343,2593,7
2025-04-12,57,861,1331,9
2025-04-12,58,4950,977,14
2025-04-12,59,4401,4942,23
2025-04-12,60,299,1797,23
2025-04-12,61,4465,2388,15
2025-04-12,62,192,546,1
2025-04-12,63,4888,1011,20
2025-04-12,64,329,5716,0
2025-04-12,65,1767,4444,10
2025-04-12,66,5464,1715,0
2025-04-12,67,4922,5666,4
2025-04-12,68,4742,1775,1
2025-04-12,69,2779,966,1
2025-04-12,70,1674,4384,9
2025-04-12,71,5363,2108,19
2025-04-12,72,1233,1005,19
2025-04-12,73,4428,5609,1
2025-04-12,74,4532,5253,1
2025-04-12,75,3152,981,21
2025-04-12,76,3476,1738,3
2025-04-12,77,2566,5729,1
2025-04-12,78,3052,3029,17
2025-04-12,79,5780,1449,5
2025-04-12,80,5674,4801,4
2025-04-12,81,4198,3526,22
2025-04-12,82,4513,4512,14
2025-04-12,83,2126,5880,15
2025-04-12,84,5337,308,15
2025-04-12,85,3797,3450,11
2025-04-12,86,3174,906,5
2025-04-12,87,3019,3717,7
2025-04-12,88,1245,855,2
2025-04-12,89,5386,4427,23
2025-04-12,90,2333,3337,10
2025-04-12,91,5729,4305,10
2025-04-12,92,1603,5100,9
2025-04-12,93,5066,4550,15
2025-04-12,94,2556,3609,1
2025-04-12,95,5700,1001,10
2025-04-12,96,2573,3820,14
2025-04-12,97,3290,993,13
2025-04-12,98,481,231,0
2025-04-12,99,3045,3368,11
2025-04-12,100,3287,2536,13
2025-04-13,1,1950,1315,16
2025-04-13,2,2192,1369,14
2025-04-13,3,1898,1901,23
2025-04-13,4,3512,2814,2
2025-04-13,5,1732,3555,8
2025-04-13,6,1582,2084,15
2025-04-13,7,5254,4142,7
2025-04-13,8,514,2550,8
2025-04-13,9,1923,1627,22
2025-04-13,10,4053,5132,7
2025-04-13,11,2284,4535,21
2025-04-13,12,2326,4612,14
2025-04-13,13,5043,892,5
2025-04-13,14,806,3127,18
2025-04-13,15,3926,3642,7
2025-04-13,16,1267,1556,1
2025-04-13,17,882,1502,13
2025-04-13,18,4802,5197,23
2025-04-13,19,4674,1948,4
2025-04-13,20,1066,4444,19
2025-04-13,21,4658,2009,15
2025-04-13,22,2776,5843,7
2025-04-13,23,4002,3940,4
2025-04-13,24,1777,690,15
2025-04-13,25,3061,684,7
2025-04-13,26,5647,4612,8
2025-04-13,27,5948,3462,13
2025-04-13,28,1068,4192,0
2025-04-13,29,4216,2421,21
2025-04-13,30,3815,2738,14
2025-04-13,31,2917,4906,1
2025-04-13,32,5800,1028,10
2025-04-13,33,1970,3208,16
2025-04-13,34,801,3081,5
2025-04-13,35,5603,1305,14
2025-04-13,36,1978,5428,1
2025-04-13,37,3961,4409,16
2025-04-13,38,546,3853,14
2025-04-13,39,3387,5003,13
2025-04-13,40,4438,4450,21
2025-04-13,41,3193,512,10
2025-04-13,42,4807,2769,10
2025-04-13,43,3441,5235,2
2025-04-13,44,1811,1504,16
2025-04-13,45,4300,3384,17
2025-04-13,46,3381,3356,14
2025-04-13,47,2153,4179,14
2025-04-13,48,4579,2965,3
2025-04-13,49,2824,4276,23
2025-04-13,50,4973,1979,4
2025-04-13,51,4674,1164,14
2025-04-13,52,4545,2539,19
2025-04-13,53,3394,1866,4
2025-04-13,54,4794,3718,1
2025-04-13,55,5763,2799,13
2025-04-13,56,3319,5669,22
2025-04-13,57,5930,3711,3
2025-04-13,58,4168,3353,5
2025-04-13,59,3044,5364,16
2025-04-13,60,4701,1854,14
2025-04-13,61,4221,810,15
2025-04-13,62,1284,455,16
2025-04-13,63,4932,1439,20
2025-04-13,64,1269,1896,13
2025-04-13,65,4334,1167,14
2025-04-13,66,2502,2624,21
2025-04-13,67,4693,3356,6
2025-04-13,68,4057,4354,18
2025-04-13,69,5357,4397,9
2025-04-13,70,3591,2734,15
2025-04-13,71,4502,558,13
2025-04-13,72,3272,3090,19
2025-04-13,73,344,4702,2
2025-04-13,74,4372,2579,12
2025-04-13,75,650,3042,15
2025-04-13,76,4345,5452,9
2025-04-13,77,963,1892,9
2025-04-13,78,1259,3129,10
2025-04-13,79,272,4910,22
2025-04-13,80,1655,3166,16
2025-04-13,81,4488,1919,10
2025-04-13,82,5798,1553,17
2025-04-13,83,409,5679,16
2025-04-13,84,3024,3771,11
2025-04-13,85,769,5312,15
2025-04-13,86,5368,4656,12
2025-04-13,87,3993,5750,18
2025-04-13,88,1919,2053,10
2025-04-13,89,1354,4287,5
2025-04-13,90,1672,2759,8
2025-04-13,91,1893,2712,22
2025-04-13,92,4139,4794,17
2025-04-13,93,5229,921,23
2025-04-13,94,953,4855,12
2025-04-13,95,1300,1117,2
2025-04-13,96,620,736,16
2025-04-13,97,5820,5886,8
2025-04-13,98,1134,3805,17
2025-04-13,99,419,1877,14
2025-04-13,100,2842,2538,14
2025-04-14,1,468,3659,10
2025-04-14,2,953,2975,23
2025-04-14,3,301,688,22
2025-04-14,4,5161,4565,4
2025-04-14,5,2646,2810,8
2025-04-14,6,5903,2301,2
2025-04-14,7,3628,4276,9
2025-04-14,8,3903,922,20
2025-04-14,9,419,2039,4
2025-04-14,10,315,4277,12
2025-04-14,11,2147,5355,7
2025-04-14,12,1176,1358,9
2025-04-14,13,4919,4066,6
2025-04-14,14,4784,2762,18
2025-04-14,15,2549,5063,12
2025-04-14,16,1814,2132,4
2025-04-14,17,1698,4620,11
2025-04-14,18,1438,2024,1
2025-04-14,19,3267,1966,22
2025-04-14,20,3683,5149,11
2025-04-14,21,4908,248,2
2025-04-14,22,2907,179,6
2025-04-14,23,358,2772,15
2025-04-14,24,1740,4996,20
2025-04-14,25,493,1134,0
2025-04-14,26,1541,4683,3
2025-04-14,27,1429,3811,6
2025-04-14,28,2459,1462,14
2025-04-14,29,5634,2042,5
2025-04-14,30,5882,4053,5
2025-04-14,31,5913,1692,7
2025-04-14,32,1569,3585,5
2025-04-14,33,5396,2846,18
2025-04-14,34,624,3453,8
2025-04-14,35,2337,4075,19
2025-04-14,36,2485,2090,11
2025-04-14,37,1658,5974,20
2025-04-14,38,2828,157,16
2025-04-14,39,5911,1805,5
2025-04-14,40,902,3741,18
2025-04-14,41,2292,3119,16
2025-04-14,42,2153,1347,4
2025-04-14,43,2408,5268,13
2025-04-14,44,1191,5737,21
2025-04-14,45,3126,688,19
2025-04-14,46,2139,5882,19
2025-04-14,47,4424,5554,2
2025-04-14,48,5901,3335,16
2025-04-14,49,5170,265,12
2025-04-14,50,382,2811,9
2025-04-14,51,3709,903,9
2025-04-14,52,5222,3197,1
2025-04-14,53,5847,5966,14
2025-04-14,54,211,3104,1
2025-04-14,55,3574,2781,19
2025-04-14,56,1246,4109,10
2025-04-14,57,3569,569,14
2025-04-14,58,5621,2885,17
2025-04-14,59,692,2273,7
2025-04-14,60,1930,761,13
2025-04-14,61,5662,2471,4
2025-04-14,62,3510,5282,15
2025-04-14,63,302,4045,18
2025-04-14,64,3326,3180,20
2025-04-14,65,2455,2589,11
2025-04-14,66,3690,5712,7
2025-04-14,67,3550,2969,3
2025-04-14,68,162,4115,4
2025-04-14,69,4006,303,4
2025-04-14,70,1878,3935,5
2025-04-14,71,784,752,10
2025-04-14,72,2595,4319,23
2025-04-14,73,5382,2424,2
2025-04-14,74,542,1095,8
2025-04-14,75,462,3026,2
2025-04-14,76,3377,3642,6
2025-04-14,77,5650,4110,5
2025-04-14,78,2277,3464,12
2025-04-14,79,2829,3327,22
2025-04-14,80,5481,2413,9
2025-04-14,81,488,1485,12
2025-04-14,82,303,2546,18
2025-04-14,83,5586,262,12
2025-04-14,84,2303,2686,11
2025-04-14,85,1524,232,14
2025-04-14,86,746,187,12
2025-04-14,87,2469,2186,4
2025-04-14,88,5041,4817,17
2025-04-14,89,5610,2034,22
2025-04-14,90,5082,818,19
2025-04-14,91,5692,4260,7
2025-04-14,92,4258,4312,5
2025-04-14,93,1197,4918,3
2025-04-14,94,5232,4671,11
2025-04-14,95,4502,351,20
2025-04-14,96,5690,5659,0
2025-04-14,97,4638,5601,12
2025-04-14,98,3802,3686,4
2025-04-14,99,873,2973,13
2025-04-14,100,2817,3848,15
2025-04-15,1,2049,2827,20
2025-04-15,2,3641,3636,10
2025-04-15,3,1362,3551,20
2025-04-15,4,4097,3975,0
2025-04-15,5,4941,566,10
2025-04-15,6,2325,3618,7
2025-04-15,7,2351,874,20
2025-04-15,8,3022,2506,14
2025-04-15,9,4644,5511,22
2025-04-15,10,5880,2312,3
2025-04-15,11,3159,1307,22
2025-04-15,12,5145,2633,21
2025-04-15,13,4248,5928,23
2025-04-15,14,3760,5475,2
2025-04-15,15,722,3509,11
2025-04-15,16,250,697,17
2025-04-15,17,2190,2511,4
2025-04-15,18,1926,2722,1
2025-04-15,19,1866,1097,12
2025-04-15,20,4733,1525,15
2025-04-15,21,890,4166,7
2025-04-15,22,2588,589,3
2025-04-15,23,2983,4141,11
2025-04-15,24,956,2201,13
2025-04-15,25,1744,2146,21
2025-04-15,26,5115,5202,14
2025-04-15,27,2842,3144,0
2025-04-15,28,4298,921,4
2025-04-15,29,5260,1871,13
2025-04-15,30,1178,1265,23
2025-04-15,31,3481,5990,23
2025-04-15,32,387,5862,1
2025-04-15,33,789,5834,13
2025-04-15,34,1518,5400,20
2025-04-15,35,523,5750,11
2025-04-15,36,2508,3134,20
2025-04-15,37,1888,5278,19
2025-04-15,38,5426,641,15
2025-04-15,39,2101,610,16
2025-04-15,40,1568,4796,20
2025-04-15,41,5925,811,1
2025-04-15,42,2693,5778,3
2025-04-15,43,1661,3617,13
2025-04-15,44,2136,210,8
2025-04-15,45,4190,2860,8
2025-04-15,46,2344,5432,14
2025-04-15,47,4381,502,8
2025-04-15,48,2809,505,19
2025-04-15,49,3481,4712,22
2025-04-15,50,5052,3595,14
2025-04-15,51,5693,5546,23
2025-04-15,52,4323,3204,10
2025-04-15,53,5308,5067,16
2025-04-15,54,837,880,11
2025-04-15,55,1941,5165,7
2025-04-15,56,5562,1895,14
2025-04-15,57,5190,4864,20
2025-04-15,58,310,3423,3
2025-04-15,59,921,1280,20
2025-04-15,60,4796,3024,23
2025-04-15,61,4129,330,17
2025-04-15,62,3786,1430,6
2025-04-15,63,4870,3822,9
2025-04-15,64,3393,959,6
2025-04-15,65,1563,2654,0
2025-04-15,66,3141,3859,12
2025-04-15,67,3625,5363,17
2025-04-15,68,550,238,15
2025-04-15,69,4840,2218,14
2025-04-15,70,3130,966,22
2025-04-15,71,3140,5254,11
2025-04-15,72,1073,1540,5
2025-04-15,73,2017,642,11
2025-04-15,74,2645,2391,20
2025-04-15,75,1287,5748,9
2025-04-15,76,4117,5058,3
2025-04-15,77,2489,3095,19
2025-04-15,78,2982,5446,14
2025-04-15,79,5892,5696,15
2025-04-15,80,5305,4621,14
2025-04-15,81,2609,1104,11
2025-04-15,82,1781,2002,0
2025-04-15,83,2038,5181,1
2025-04-15,84,1385,1101,10
2025-04-15,85,4877,2033,5
2025-04-15,86,281,4286,5
2025-04-15,87,4529,2605,16
2025-04-15,88,896,5346,12
2025-04-15,89,178,4688,6
2025-04-15,90,5164,682,10
2025-04-15,91,5398,4848,4
2025-04-15,92,4632,4097,11
2025-04-15,93,664,4978,2
2025-04-15,94,550,2590,21
2025-04-15,95,5737,5935,3
2025-04-15,96,4436,3150,9
2025-04-15,97,3451,2327,20
2025-04-15,98,5904,4498,10
2025-04-15,99,3147,5485,20
2025-04-15,100,1140,1170,22
2025-04-16,1,4227,4861,17
2025-04-16,2,2564,3543,17
2025-04-16,3,2953,1870,18
2025-04-16,4,2804,3529,5
2025-04-16,5,3155,3172,0
2025-04-16,6,3602,3965,4
2025-04-16,7,5726,3621,2
2025-04-16,8,2837,1501,3
2025-04-16,9,2635,5605,6
2025-04-16,10,187,4755,3
2025-04-16,11,2379,2105,12
2025-04-16,12,2952,1000,17
2025-04-16,13,1990,3297,9
2025-04-16,14,2600,1602,14
2025-04-16,15,2441,5841,13
2025-04-16,16,5086,4881,18
2025-04-16,17,4577,3581,18
2025-04-16,18,4936,4021,23
2025-04-16,19,257,3136,3
2025-04-16,20,921,4082,14
2025-04-16,21,2451,5237,17
2025-04-16,22,2603,737,14
2025-04-16,23,2796,3320,17
2025-04-16,24,321,4321,1
2025-04-16,25,1115,3397,9
2025-04-16,26,5312,4199,4
2025-04-16,27,411,1152,0
2025-04-16,28,4976,5327,5
2025-04-16,29,2433,724,0
2025-04-16,30,998,3768,20
2025-04-16,31,1706,789,1
2025-04-16,32,2161,3992,16
2025-04-16,33,1881,1910,23
2025-04-16,34,1059,2647,20
2025-04-16,35,4852,2948,4
2025-04-16,36,1524,516,3
2025-04-16,37,2571,3343,22
2025-04-16,38,1482,3700,12
2025-04-16,39,2781,704,13
2025-04-16,40,2751,811,0
2025-04-16,41,282,2753,7
2025-04-16,42,4327,4082,9
2025-04-16,43,5870,5262,22
2025-04-16,44,1784,3401,4
2025-04-16,45,4060,1667,12
2025-04-16,46,4490,4883,23
2025-04-16,47,4184,4046,16
2025-04-16,48,4337,3249,19
2025-04-16,49,2152,1225,2
2025-04-16,50,3961,4887,9
2025-04-16,51,4894,4250,3
2025-04-16,52,3439,2023,6
2025-04-16,53,3539,2932,4
2025-04-16,54,1349,2223,3
2025-04-16,55,3690,1388,18
2025-04-16,56,405,2489,0
2025-04-16,57,4875,2211,18
2025-04-16,58,5947,1020,8
2025-04-16,59,3430,5456,18
2025-04-16,60,5454,314,10
2025-04-16,61,1136,4195,10
2025-04-16,62,1547,854,13
2025-04-16,63,2691,457,1
2025-04-16,64,3719,4842,9
2025-04-16,65,1511,1927,9
2025-04-16,66,1142,5133,7
2025-04-16,67,2179,182,17
2025-04-16,68,657,4330,0
2025-04-16,69,3658,4550,3
2025-04-16,70,765,3126,22
2025-04-16,71,5366,3795,6
2025-04-16,72,5014,5566,15
2025-04-16,73,659,4714,13
2025-04-16,74,1401,2943,20
2025-04-16,75,1222,449,16
2025-04-16,76,2818,204,2
2025-04-16,77,5942,2753,16
2025-04-16,78,2840,5205,15
2025-04-16,79,5297,5088,15
2025-04-16,80,789,1547,16
2025-04-16,81,3172,3866,4
2025-04-16,82,5862,1119,12
2025-04-16,83,4055,362,2
2025-04-16,84,2641,5182,14
2025-04-16,85,2039,1125,10
2025-04-16,86,1889,1092,7
2025-04-16,87,3857,4948,11
2025-04-16,88,3270,3770,8
2025-04-16,89,3802,1536,3
2025-04-16,90,4225,847,23
2025-04-16,91,2333,3959,18
2025-04-16,92,1286,5842,15
2025-04-16,93,4625,586,21
2025-04-16,94,3294,1430,9
2025-04-16,95,358,2087,3
2025-04-16,96,5660,5810,23
2025-04-16,97,4815,841,15
2025-04-16,98,5324,858,9
2025-04-16,99,2316,2017,12
2025-04-16,100,5380,3702,18
2025-04-17,1,956,1785,7
2025-04-17,2,758,5967,11
2025-04-17,3,485,3766,10
2025-04-17,4,296,3868,16
2025-04-17,5,3809,2417,11
2025-04-17,6,2170,5000,14
2025-04-17,7,2561,5646,22
2025-04-17,8,1501,5859,19
2025-04-17,9,3250,4520,13
2025-04-17,10,4339,4370,10
2025-04-17,11,2503,2910,22
2025-04-17,12,430,285,11
2025-04-17,13,2954,1112,22
2025-04-17,14,3964,733,0
2025-04-17,15,4207,4947,4
2025-04-17,16,3647,2454,7
2025-04-17,17,3641,1705,0
2025-04-17,18,2549,3727,17
2025-04-17,19,2251,4858,5
2025-04-17,20,1523,1420,0
2025-04-17,21,1363,4285,19
2025-04-17,22,4345,3894,15
2025-04-17,23,1223,5202,8
2025-04-17,24,3233,920,5
2025-04-17,25,484,1778,4
2025-04-17,26,4994,2825,20
2025-04-17,27,1415,2022,16
2025-04-17,28,1618,942,8
2025-04-17,29,4003,3362,21
2025-04-17,30,3936,2869,20
2025-04-17,31,2172,1531,8
2025-04-17,32,2732,5632,13
2025-04-17,33,5508,1828,1
2025-04-17,34,5600,4146,22
2025-04-17,35,2306,3491,13
2025-04-17,36,1112,5698,11
2025-04-17,37,4052,3490,3
2025-04-17,38,2799,5532,9
2025-04-17,39,5549,327,16
2025-04-17,40,671,2170,5
2025-04-17,41,5050,2900,4
2025-04-17,42,2206,4675,5
2025-04-17,43,2203,4628,9
2025-04-17,44,5029,4410,9
2025-04-17,45,4336,583,5
2025-04-17,46,4722,377,22
2025-04-17,47,1963,3293,20
2025-04-17,48,3325,3702,5
2025-04-17,49,5732,2678,9
2025-04-17,50,3977,1526,15
2025-04-17,51,819,606,16
2025-04-17,52,3660,5252,10
2025-04-17,53,5799,3652,12
2025-04-17,54,2363,1622,15
2025-04-17,55,5030,791,22
2025-04-17,56,555,4230,17
2025-04-17,57,3265,4187,19
2025-04-17,58,1660,1575,9
2025-04-17,59,1027,5071,12
2025-04-17,60,1339,5839,5
2025-04-17,61,5957,1392,1
2025-04-17,62,4121,3551,16
2025-04-17,63,5476,3529,15
2025-04-17,64,2924,5593,9
2025-04-17,65,5838,2108,17
2025-04-17,66,2500,622,22
2025-04-17,67,726,3381,8
2025-04-17,68,2734,2200,8
2025-04-17,69,4143,4721,20
2025-04-17,70,703,2821,18
2025-04-17,71,3204,1524,4
2025-04-17,72,5446,1899,19
2025-04-17,73,1156,4971,12
2025-04-17,74,532,3003,9
2025-04-17,75,1775,1044,5
2025-04-17,76,4918,3343,15
2025-04-17,77,3386,1170,13
2025-04-17,78,2569,896,10
2025-04-17,79,1302,4385,1
2025-04-17,80,1054,279,21
2025-04-17,81,4831,3502,17
2025-04-17,82,5756,3563,5
2025-04-17,83,3182,4356,0
2025-04-17,84,1451,3003,5
2025-04-17,85,1164,2957,2
2025-04-17,86,3427,4191,5
2025-04-17,87,4098,705,14
2025-04-17,88,1020,4449,4
2025-04-17,89,5660,3530,15
2025-04-17,90,5217,5035,5
2025-04-17,91,1096,3847,1
2025-04-17,92,2805,5219,7
2025-04-17,93,2191,3625,15
2025-04-17,94,4261,2936,19
2025-04-17,95,5989,1244,18
2025-04-17,96,4126,354,19
2025-04-17,97,2098,3488,6
2025-04-17,98,2849,3973,8
2025-04-17,99,1147,3426,16
2025-04-17,100,5433,5102,11
2025-04-18,1,1933,5407,11
2025-04-18,2,3250,2250,7
2025-04-18,3,5674,2804,15
2025-04-18,4,3014,3009,17
2025-04-18,5,5097,1825,15
2025-04-18,6,3719,2498,14
2025-04-18,7,800,454,18
2025-04-18,8,5114,1235,11
2025-04-18,9,5548,3499,1
2025-04-18,10,252,2926,16
2025-04-18,11,3054,329,17
2025-04-18,12,4128,2114,17
2025-04-18,13,4778,4713,2
2025-04-18,14,1754,5880,3
2025-04-18,15,3056,3285,7
2025-04-18,16,5237,4067,8
2025-04-18,17,5939,5521,11
2025-04-18,18,580,4380,17
2025-04-18,19,1515,3960,8
2025-04-18,20,2789,3587,12
2025-04-18,21,2593,3333,0
2025-04-18,22,4404,2059,13
2025-04-18,23,3837,3023,10
2025-04-18,24,5110,4968,8
2025-04-18,25,428,1664,14
2025-04-18,26,2405,946,7
2025-04-18,27,2639,3487,6
2025-04-18,28,5519,1167,7
2025-04-18,29,1993,5347,13
2025-04-18,30,694,5540,15
2025-04-18,31,3961,426,6
2025-04-18,32,3064,4351,14
2025-04-18,33,5545,1486,21
2025-04-18,34,1358,2565,8
2025-04-18,35,3655,3881,7
2025-04-18,36,2863,3520,16
2025-04-18,37,2060,2317,21
2025-04-18,38,5782,1879,19
2025-04-18,39,5002,2812,10
2025-04-18,40,5091,1647,23
2025-04-18,41,3846,3477,14
2025-04-18,42,4999,3104,22
2025-04-18,43,5352,5015,5
2025-04-18,44,5804,2907,11
2025-04-18,45,5574,5714,12
2025-04-18,46,5126,5849,1
2025-04-18,47,5680,1056,17
2025-04-18,48,3775,4172,5
2025-04-18,49,4737,406,23
2025-04-18,50,377,4892,3
2025-04-18,51,2736,4304,1
2025-04-18,52,1110,3163,22
2025-04-18,53,545,2093,15
2025-04-18,54,4560,587,14
2025-04-18,55,2735,5706,18
2025-04-18,56,5106,4895,7
2025-04-18,57,3584,3199,10
2025-04-18,58,5552,166,15
2025-04-18,59,5734,5224,12
2025-04-18,60,5065,4715,11
2025-04-18,61,2788,393,15
2025-04-18,62,4500,1477,8
2025-04-18,63,4507,3763,3
2025-04-18,64,3662,5965,2
2025-04-18,65,1049,4708,22
2025-04-18,66,5902,3543,22
2025-04-18,67,2964,1180,18
2025-04-18,68,180,1742,14
2025-04-18,69,5338,4381,0
2025-04-18,70,3671,847,4
2025-04-18,71,3759,1339,19
2025-04-18,72,1835,419,18
