"trip_id","stop_sequence","stop_id","arrival_time","departure_time"
140,3,59,"18:33:48","13:55:55"
140,4,81,"16:2:29","16:56:25"
140,5,76,"21:10:46","7:5:53"
141,1,67,"5:44:48","14:27:42"
141,2,72,"15:6:13","21:5:50"
141,3,12,"14:0:29","19:54:37"
141,4,23,"11:48:33","16:20:43"
141,5,64,"9:14:35","16:50:52"
142,1,25,"16:30:21","12:29:29"
142,2,91,"16:41:34","19:13:33"
142,3,27,"14:56:43","19:16:34"
142,4,93,"11:8:57","14:25:58"
142,5,82,"17:7:4","9:53:14"
143,1,57,"12:43:2","23:15:20"
143,2,95,"17:13:10","8:13:0"
143,3,62,"21:35:19","20:58:13"
143,4,15,"15:13:56","10:32:40"
143,5,8,"10:9:43","17:13:17"
144,1,78,"18:16:27","21:17:22"
144,2,5,"15:58:58","21:1:58"
144,3,30,"22:28:37","23:33:0"
144,4,85,"20:13:36","20:26:29"
144,5,16,"22:32:29","15:3:45"
145,1,95,"22:23:59","15:46:23"
145,2,82,"12:17:15","11:57:29"
145,3,84,"16:9:18","22:51:47"
145,4,82,"23:52:4","8:23:28"
145,5,3,"14:20:34","15:31:33"
146,1,46,"19:20:18","18:46:42"
146,2,1,"20:39:32","16:48:4"
146,3,77,"19:52:1","23:0:4"
146,4,17,"9:16:41","15:2:42"
146,5,68,"20:42:29","6:58:50"
147,1,97,"5:29:44","9:6:15"
147,2,92,"11:45:54","22:8:35"
147,3,22,"16:28:26","14:2:19"
147,4,56,"12:37:26","12:29:7"
147,5,88,"16:28:1","23:40:52"
148,1,9,"8:39:41","20:15:18"
148,2,89,"9:59:49","8:51:10"
148,3,80,"13:18:6","18:27:25"
148,4,47,"12:0:17","9:34:41"
148,5,51,"11:58:44","11:50:32"
149,1,94,"15:25:31","6:50:40"
149,2,26,"14:23:12","17:34:0"
149,3,79,"9:13:38","16:10:28"
149,4,66,"8:52:30","20:23:35"
149,5,34,"12:59:10","19:35:57"
150,1,39,"21:44:59","20:48:16"
150,2,51,"13:46:33","13:23:1"
150,3,76,"5:3:26","18:40:59"
150,4,96,"13:34:11","19:20:56"
150,5,70,"20:49:26","6:17:28"
151,1,44,"9:59:13","13:50:29"
151,2,93,"6:59:18","17:53:53"
151,3,67,"7:1:23","11:24:15"
151,4,84,"16:18:4","6:1:53"
151,5,36,"6:40:26","18:54:54"
152,1,8,"11:24:48","20:3:54"
152,2,72,"22:44:11","11:39:27"
152,3,53,"23:48:48","13:35:14"
152,4,61,"8:48:46","11:34:26"
152,5,10,"23:25:48","5:54:57"
153,1,100,"5:8:9","6:47:8"
153,2,77,"23:11:18","16:20:20"
153,3,51,"8:15:40","5:8:8"
153,4,20,"7:9:1","19:22:21"
153,5,70,"13:54:35","14:31:2"
154,1,62,"16:26:56","7:5:8"
154,2,84,"13:29:55","15:30:56"
154,3,59,"18:34:41","8:17:50"
154,4,6,"7:43:3","17:30:8"
154,5,86,"7:4:13","5:32:55"
155,1,54,"16:32:39","7:26:4"
155,2,25,"9:25:19","12:37:33"
155,3,89,"17:16:39","6:7:40"
155,4,99,"10:3:50","8:40:32"
155,5,26,"13:1:0","14:52:38"
156,1,16,"15:45:42","22:52:46"
156,2,18,"22:6:49","11:32:7"
156,3,9,"23:4:14","12:42:19"
156,4,13,"20:9:12","14:50:12"
156,5,97,"20:46:42","15:32:24"
157,1,56,"15:55:31","13:55:43"
157,2,73,"6:37:47","21:1:55"
157,3,95,"21:1:31","11:32:13"
157,4,24,"9:21:16","10:6:2"
157,5,48,"15:28:13","14:20:22"
158,1,32,"11:29:55","18:10:49"
158,2,93,"20:39:31","23:53:22"
158,3,31,"18:27:0","7:43:55"
158,4,96,"12:7:55","15:11:43"
158,5,99,"10:4:46","12:18:46"
159,1,14,"11:51:24","8:50:18"
159,2,24,"12:53:28","11:10:14"
159,3,31,"6:14:23","14:0:26"
159,4,66,"22:35:45","20:59:27"
159,5,21,"8:8:46","20:32:19"
160,1,15,"9:52:50","5:53:23"
160,2,45,"22:15:59","5:1:48"
160,3,84,"9:51:21","23:55:14"
160,4,12,"15:55:2","6:13:3"
160,5,81,"9:58:30","12:52:30"
161,1,65,"14:51:18","18:25:40"
161,2,81,"20:34:39","19:50:25"
161,3,37,"8:40:18","16:7:4"
161,4,44,"22:9:56","15:59:20"
161,5,44,"21:53:26","10:42:25"
162,1,91,"5:24:15","19:38:34"
162,2,81,"10:19:49","20:25:5"
162,3,18,"9:16:41","6:8:52"
162,4,82,"8:52:54","11:23:27"
162,5,19,"11:54:20","22:0:40"
163,1,31,"22:34:48","15:2:37"
163,2,68,"22:55:13","23:25:0"
163,3,32,"13:13:52","14:7:51"
163,4,15,"17:47:2","5:14:27"
163,5,23,"12:4:26","13:12:23"
164,1,27,"13:12:5","15:13:57"
164,2,59,"22:43:31","16:3:39"
164,3,61,"5:8:48","5:33:11"
164,4,26,"21:26:23","18:37:55"
164,5,96,"18:16:57","18:21:13"
165,1,65,"6:36:46","18:33:46"
165,2,98,"23:22:39","18:37:54"
165,3,74,"7:1:50","7:26:31"
165,4,58,"21:20:0","13:9:53"
165,5,12,"23:47:25","20:30:4"
166,1,86,"10:8:11","9:45:35"
166,2,88,"12:32:44","21:37:40"
166,3,26,"11:49:57","22:50:47"
166,4,93,"8:59:14","8:57:54"
166,5,13,"12:0:44","15:48:31"
167,1,37,"18:45:30","15:27:19"
167,2,4,"9:0:16","14:20:31"
167,3,65,"9:58:27","12:14:4"
167,4,44,"5:5:50","23:14:12"
167,5,30,"14:43:12","16:9:57"
168,1,48,"20:25:27","17:22:2"
168,2,82,"10:34:12","6:19:48"
168,3,86,"22:33:17","20:44:31"
168,4,76,"11:5:4","9:27:31"
168,5,50,"6:41:0","15:23:12"
169,1,53,"20:2:47","7:3:30"
169,2,16,"17:47:25","11:37:41"
169,3,28,"11:38:1","18:9:46"
169,4,56,"7:16:22","5:46:44"
169,5,41,"7:53:48","5:42:12"
170,1,20,"16:54:0","8:51:17"
170,2,36,"22:31:45","16:57:50"
170,3,23,"21:38:19","14:39:12"
170,4,82,"9:9:45","22:50:32"
170,5,66,"17:10:29","21:45:7"
171,1,63,"17:53:0","15:47:22"
171,2,35,"9:36:12","14:10:43"
171,3,96,"18:47:58","9:19:29"
171,4,74,"10:42:43","11:56:21"
171,5,63,"14:32:41","5:7:15"
172,1,72,"9:32:15","10:11:50"
172,2,95,"17:16:59","12:37:45"
172,3,36,"20:54:13","19:53:36"
172,4,14,"5:10:46","11:49:36"
172,5,8,"20:30:12","15:44:44"
173,1,57,"11:46:34","20:59:47"
173,2,30,"15:33:36","12:12:3"
173,3,93,"12:35:45","10:48:53"
173,4,78,"18:34:20","8:33:43"
173,5,40,"15:15:40","7:26:36"
174,1,33,"9:30:18","23:54:3"
174,2,83,"14:45:26","17:39:25"
174,3,56,"8:0:34","20:13:42"
174,4,98,"14:40:20","5:56:38"
174,5,65,"10:19:8","18:58:31"
175,1,53,"23:23:36","22:1:45"
175,2,64,"20:9:28","8:2:8"
175,3,17,"11:5:15","6:49:19"
175,4,58,"22:2:31","10:47:36"
175,5,18,"9:54:6","13:32:19"
176,1,58,"14:43:4","8:48:11"
176,2,62,"12:51:13","19:59:0"
176,3,73,"12:1:24","18:41:48"
176,4,98,"19:34:0","12:42:50"
176,5,93,"8:34:20","22:27:46"
177,1,76,"18:15:37","22:16:58"
177,2,83,"13:19:35","5:47:33"
177,3,54,"15:16:37","12:22:58"
177,4,65,"6:52:43","12:2:17"
177,5,61,"18:2:7","22:31:49"
178,1,39,"15:45:47","16:55:19"
178,2,92,"6:8:30","6:2:32"
178,3,89,"16:39:15","21:2:31"
178,4,91,"22:9:18","18:39:5"
178,5,43,"19:16:35","12:15:16"
179,1,42,"6:3:3","23:47:14"
179,2,75,"6:45:50","7:42:40"
179,3,100,"17:58:6","21:46:9"
179,4,83,"22:16:16","19:42:38"
179,5,14,"22:48:15","14:4:41"
180,1,51,"5:17:39","23:42:14"
180,2,74,"7:3:21","21:17:38"
180,3,79,"12:14:37","19:41:41"
180,4,75,"14:40:35","7:24:11"
180,5,21,"9:3:48","15:38:10"
181,1,41,"13:1:13","19:3:19"
181,2,85,"8:48:13","7:30:40"
181,3,42,"14:27:25","6:42:27"
181,4,88,"6:15:35","18:52:34"
181,5,6,"22:21:23","15:56:18"
182,1,50,"20:42:12","5:32:38"
182,2,11,"9:57:10","11:41:21"
182,3,43,"15:0:38","19:56:25"
182,4,30,"10:58:49","20:4:47"
182,5,13,"20:3:54","14:56:34"
183,1,21,"5:51:5","6:24:36"
183,2,83,"8:58:24","12:29:17"
183,3,65,"5:18:11","6:29:15"
183,4,52,"23:15:52","16:48:57"
183,5,25,"6:58:36","12:51:1"
184,1,39,"17:24:7","15:49:45"
184,2,20,"7:56:34","12:43:10"
184,3,86,"5:36:38","12:9:54"
184,4,75,"17:17:12","23:33:7"
184,5,67,"22:30:43","11:43:51"
185,1,48,"5:1:4","19:30:26"
185,2,62,"5:29:34","21:55:26"
185,3,93,"5:11:25","12:44:20"
185,4,10,"11:49:36","14:5:0"
185,5,44,"22:57:19","10:8:18"
186,1,94,"19:12:4","22:0:48"
186,2,36,"16:32:24","21:37:55"
186,3,41,"13:36:41","19:33:34"
186,4,7,"18:58:30","17:33:12"
186,5,65,"12:22:21","9:53:59"
187,1,38,"14:45:10","9:26:53"
187,2,48,"19:26:25","6:17:2"
187,3,47,"7:56:8","9:11:46"
187,4,93,"9:10:8","21:24:7"
187,5,63,"12:21:57","7:51:1"
188,1,34,"8:53:17","18:32:36"
188,2,19,"19:58:41","6:37:1"
188,3,90,"23:19:0","11:7:48"
188,4,87,"15:11:3","9:15:28"
188,5,72,"8:2:36","21:35:52"
189,1,30,"9:40:54","6:7:54"
189,2,44,"7:22:44","19:47:7"
189,3,87,"23:57:34","22:27:9"
189,4,33,"5:1:47","20:37:17"
189,5,32,"12:2:59","22:29:53"
190,1,48,"13:18:5","5:8:0"
190,2,3,"18:6:16","23:12:1"
190,3,4,"8:46:35","9:57:35"
190,4,60,"5:48:57","11:50:1"
190,5,80,"16:6:30","10:21:9"
191,1,97,"17:52:0","20:39:14"
191,2,88,"16:34:46","8:9:42"
191,3,34,"19:17:13","11:57:6"
191,4,19,"18:33:49","16:35:43"
191,5,25,"8:26:48","17:5:44"
192,1,8,"8:33:48","7:20:30"
192,2,36,"15:23:14","6:56:49"
192,3,46,"5:37:44","23:35:31"
192,4,19,"12:43:26","12:55:16"
192,5,9,"22:10:36","18:1:3"
193,1,8,"12:43:15","15:43:37"
193,2,72,"17:22:18","16:27:30"
193,3,62,"5:55:27","13:5:38"
193,4,61,"6:24:17","9:15:22"
193,5,2,"22:20:31","11:18:44"
194,1,54,"14:2:20","11:43:47"
194,2,33,"11:31:22","14:33:13"
194,3,41,"19:42:58","18:6:28"
194,4,62,"8:51:27","17:36:57"
194,5,74,"17:2:0","20:33:39"
195,1,21,"12:16:27","15:30:24"
195,2,65,"20:42:33","8:59:56"
195,3,60,"6:53:57","20:48:47"
195,4,58,"17:15:12","13:23:40"
195,5,77,"10:58:7","6:3:8"
196,1,53,"14:51:59","18:22:33"
196,2,25,"7:45:43","19:26:58"
196,3,36,"12:42:20","11:42:23"
196,4,44,"19:5:23","21:23:49"
196,5,47,"16:47:36","12:33:36"
197,1,44,"13:2:15","11:44:35"
197,2,77,"20:52:6","22:20:4"
197,3,6,"18:32:24","15:1:23"
197,4,47,"23:9:41","8:55:8"
197,5,90,"6:51:17","23:40:8"
198,1,91,"13:43:18","17:17:5"
198,2,7,"17:37:14","22:2:41"
198,3,69,"6:4:16","7:28:47"
198,4,39,"22:20:49","20:32:27"
198,5,72,"21:30:47","21:16:0"
199,1,63,"15:18:31","10:53:2"
199,2,5,"6:41:35","19:30:27"
199,3,91,"19:44:27","6:47:27"
199,4,88,"10:50:1","20:15:39"
199,5,68,"13:5:49","5:27:13"
200,1,35,"13:31:51","14:35:21"
200,2,78,"7:12:39","13:36:58"
200,3,74,"5:20:53","20:31:30"
200,4,70,"17:16:38","9:9:32"
200,5,68,"22:46:57","12:37:28"
201,1,38,"11:23:56","16:57:1"
201,2,53,"16:11:56","14:0:19"
201,3,29,"12:13:33","23:26:3"
201,4,78,"7:2:2","11:47:8"
201,5,86,"11:20:32","16:51:59"
202,1,37,"7:53:57","14:49:47"
202,2,18,"21:18:0","15:53:2"
202,3,35,"18:37:19","13:59:50"
202,4,12,"8:57:53","15:43:54"
202,5,13,"12:31:16","9:0:21"
203,1,20,"6:42:32","8:59:3"
203,2,78,"21:38:10","9:50:45"
203,3,77,"6:54:21","12:25:51"
203,4,30,"13:45:13","11:20:27"
203,5,63,"21:26:45","22:41:0"
204,1,89,"14:34:55","9:17:24"
204,2,29,"19:5:8","13:35:59"
204,3,24,"16:4:46","13:17:29"
204,4,47,"16:29:14","15:25:49"
204,5,9,"17:49:39","7:24:15"
205,1,56,"5:41:44","9:31:41"
205,2,57,"19:29:50","15:35:35"
205,3,56,"7:37:43","11:30:15"
205,4,78,"14:49:14","19:49:17"
205,5,57,"23:49:57","18:45:9"
206,1,57,"12:17:30","15:9:29"
206,2,16,"15:2:51","17:7:51"
206,3,15,"16:11:49","10:51:21"
206,4,89,"6:13:38","9:22:42"
206,5,53,"9:27:1","16:18:30"
207,1,45,"15:21:39","11:25:9"
207,2,51,"13:15:45","21:22:17"
207,3,15,"21:34:40","8:40:6"
207,4,53,"8:31:16","9:15:24"
207,5,46,"9:54:39","17:39:26"
208,1,46,"6:54:41","15:34:1"
208,2,79,"7:2:16","16:33:17"
208,3,96,"9:56:36","6:6:46"
208,4,49,"12:39:36","19:59:58"
208,5,67,"19:8:58","19:9:32"
209,1,2,"22:15:12","22:59:21"
209,2,21,"11:14:5","10:42:3"
209,3,100,"14:14:5","15:23:43"
209,4,49,"9:58:22","8:55:56"
209,5,86,"9:6:24","22:7:58"
210,1,36,"6:27:14","20:8:9"
210,2,84,"9:9:30","16:59:57"
210,3,88,"5:41:49","17:50:44"
210,4,39,"15:43:48","11:21:47"
210,5,14,"16:37:39","8:19:5"
211,1,34,"18:37:43","20:40:10"
211,2,65,"10:47:14","5:41:42"
211,3,13,"6:40:14","8:7:18"
211,4,15,"12:45:55","5:38:57"
211,5,61,"20:53:34","17:49:4"
212,1,62,"20:30:38","21:43:23"
212,2,15,"9:42:51","8:24:20"
212,3,54,"15:32:39","12:21:8"
212,4,18,"12:44:1","18:29:43"
212,5,85,"20:58:29","15:53:31"
213,1,42,"14:31:10","13:38:37"
213,2,99,"15:30:41","14:47:11"
213,3,71,"18:5:16","21:40:27"
213,4,19,"21:19:11","19:21:35"
213,5,75,"23:16:51","23:16:51"
214,1,34,"16:11:17","13:11:1"
214,2,80,"22:55:3","20:27:21"
214,3,19,"12:16:12","5:40:37"
214,4,7,"5:11:36","12:8:59"
214,5,65,"20:40:2","12:53:34"
215,1,53,"16:59:28","7:55:10"
215,2,72,"22:6:0","19:40:50"
215,3,74,"8:29:20","15:34:0"
215,4,62,"10:30:37","23:27:32"
215,5,30,"14:20:53","21:19:35"
216,1,77,"17:19:19","13:14:37"
216,2,40,"14:5:12","15:8:36"
216,3,60,"20:59:27","8:0:3"
216,4,5,"15:27:46","10:25:32"
216,5,48,"9:6:30","23:38:1"
217,1,39,"20:4:49","6:44:38"
217,2,97,"22:58:32","19:19:27"
217,3,36,"9:40:28","19:29:22"
217,4,4,"20:46:23","22:47:17"
217,5,12,"7:55:30","6:45:40"
218,1,22,"10:34:28","16:12:9"
218,2,34,"6:54:8","17:55:37"
218,3,15,"5:57:36","22:20:42"
218,4,98,"15:36:1","14:4:41"
218,5,97,"20:23:0","23:36:35"
219,1,8,"6:5:17","20:19:46"
219,2,48,"15:22:3","6:32:23"
219,3,20,"5:29:36","8:46:25"
219,4,82,"7:28:14","23:4:59"
219,5,53,"14:27:13","7:20:50"
220,1,99,"14:23:14","15:9:30"
220,2,40,"5:17:14","12:24:54"
220,3,20,"23:38:49","15:39:55"
220,4,51,"18:31:35","19:37:26"
220,5,40,"22:43:19","14:32:52"
221,1,89,"7:1:16","15:51:12"
221,2,26,"14:55:1","20:5:1"
221,3,78,"5:25:55","10:46:31"
221,4,76,"20:1:46","9:41:21"
221,5,65,"21:1:30","9:30:50"
222,1,23,"17:53:57","19:17:15"
222,2,87,"14:32:55","23:44:16"
222,3,19,"12:42:45","15:5:59"
222,4,78,"9:44:57","7:11:54"
222,5,85,"21:51:8","8:7:38"
223,1,51,"6:58:6","11:56:18"
223,2,55,"22:15:4","15:13:14"
223,3,46,"19:24:59","19:2:58"
223,4,20,"15:30:57","15:11:42"
223,5,52,"13:4:31","10:51:16"
224,1,7,"7:45:49","20:20:11"
224,2,45,"5:19:16","18:21:31"
224,3,11,"16:3:56","16:31:6"
224,4,64,"22:44:0","6:55:14"
224,5,83,"7:48:8","10:28:32"
225,1,51,"13:44:43","11:34:16"
225,2,64,"9:35:10","21:22:30"
225,3,32,"8:21:40","17:25:28"
225,4,57,"21:37:38","18:32:35"
225,5,80,"13:16:57","20:34:55"
226,1,40,"19:42:17","23:35:50"
226,2,64,"7:28:54","16:6:57"
226,3,34,"8:5:17","13:19:47"
226,4,74,"21:35:59","5:21:42"
226,5,18,"6:43:44","15:22:40"
227,1,77,"12:40:0","23:18:14"
227,2,39,"20:58:12","21:30:34"
227,3,7,"18:32:11","19:0:46"
227,4,37,"23:4:18","10:25:56"
227,5,65,"8:50:15","14:17:31"
228,1,61,"12:10:45","6:51:55"
228,2,36,"23:18:6","14:29:47"
228,3,2,"16:33:7","13:20:51"
228,4,10,"18:38:1","8:19:53"
228,5,44,"10:7:42","6:18:17"
229,1,88,"17:48:23","16:0:34"
229,2,98,"8:50:18","15:37:54"
229,3,88,"8:55:50","11:37:33"
229,4,31,"9:26:50","12:14:26"
229,5,35,"19:59:21","7:7:12"
230,1,14,"13:21:59","11:33:58"
230,2,92,"7:26:42","5:37:43"
230,3,45,"10:49:7","12:54:10"
230,4,96,"10:5:37","15:33:30"
230,5,10,"12:13:37","20:15:28"
231,1,100,"10:25:37","23:2:32"
231,2,10,"10:16:35","13:17:58"
231,3,41,"6:41:4","8:35:4"
231,4,1,"19:4:14","18:43:49"
231,5,35,"10:11:20","20:20:7"
232,1,88,"20:37:2","20:51:32"
232,2,91,"6:49:32","6:6:56"
232,3,90,"21:53:45","6:14:42"
232,4,30,"10:53:2","23:33:50"
232,5,5,"9:28:42","21:22:12"
233,1,6,"13:46:15","11:37:45"
233,2,31,"13:48:6","22:48:18"
233,3,68,"11:7:34","17:20:26"
233,4,47,"6:21:50","21:59:3"
233,5,100,"20:3:18","13:43:18"
234,1,80,"11:44:15","16:43:51"
234,2,52,"7:25:12","9:12:55"
234,3,47,"21:0:13","16:13:14"
234,4,30,"7:5:45","22:23:23"
234,5,85,"9:23:10","12:5:50"
235,1,35,"11:5:10","16:57:2"
235,2,61,"6:39:2","9:29:11"
235,3,85,"14:10:20","6:49:17"
235,4,70,"23:4:16","9:43:57"
235,5,48,"22:20:14","19:30:21"
236,1,75,"21:29:41","15:40:14"
236,2,22,"20:20:41","15:14:44"
236,3,28,"6:29:52","21:27:17"
236,4,79,"15:14:33","20:49:49"
236,5,83,"19:15:36","22:41:20"
237,1,47,"23:35:53","22:24:53"
237,2,95,"11:28:52","16:59:6"
237,3,30,"10:12:19","20:30:21"
237,4,80,"18:12:0","23:41:25"
237,5,95,"9:17:22","15:45:9"
238,1,68,"21:38:55","9:17:28"
238,2,88,"15:2:40","12:6:9"
238,3,7,"21:56:22","23:2:23"
238,4,51,"10:34:37","9:7:21"
238,5,82,"11:53:55","6:15:23"
239,1,71,"23:17:27","22:44:53"
239,2,33,"14:53:9","16:41:50"
239,3,70,"10:32:10","5:34:43"
239,4,32,"18:54:12","13:15:5"
239,5,31,"10:12:36","18:29:28"
240,1,34,"14:5:40","5:52:3"
240,2,34,"19:59:2","21:44:9"
240,3,29,"9:13:13","21:9:27"
240,4,57,"14:58:21","14:50:33"
240,5,36,"17:26:20","22:51:8"
241,1,41,"7:37:49","21:42:5"
241,2,34,"12:16:26","23:0:0"
241,3,87,"12:39:47","9:22:14"
241,4,61,"23:34:37","19:18:33"
241,5,56,"16:17:49","6:37:50"
242,1,100,"15:11:2","8:5:50"
242,2,72,"9:0:19","6:44:25"
242,3,21,"17:59:25","13:36:18"
242,4,26,"10:7:17","14:39:29"
242,5,94,"8:1:1","11:15:0"
243,1,53,"19:10:26","19:49:5"
243,2,17,"11:6:29","6:16:58"
243,3,73,"17:22:14","9:49:33"
243,4,64,"9:31:32","11:53:41"
243,5,98,"22:17:29","8:31:11"
244,1,15,"7:20:44","15:15:54"
244,2,91,"10:51:4","5:43:52"
244,3,88,"8:52:18","13:41:5"
244,4,29,"19:13:15","12:27:5"
244,5,25,"18:50:9","19:58:49"
245,1,31,"23:11:44","23:7:33"
245,2,12,"14:41:52","12:15:48"
245,3,56,"12:39:51","22:40:15"
245,4,55,"7:2:9","23:26:14"
245,5,33,"9:47:4","12:30:38"
246,1,48,"20:34:0","19:3:38"
246,2,74,"23:9:7","12:6:5"
246,3,18,"20:33:38","10:21:40"
246,4,50,"17:44:35","19:27:28"
246,5,69,"22:39:41","5:3:26"
247,1,36,"9:9:40","10:8:45"
247,2,84,"18:1:31","17:50:41"
247,3,60,"19:17:20","10:12:37"
247,4,38,"6:35:47","20:51:57"
247,5,2,"7:44:13","16:24:45"
248,1,62,"12:16:33","23:3:49"
248,2,54,"23:50:42","9:4:49"
248,3,56,"10:10:52","18:0:32"
248,4,98,"16:35:33","18:19:22"
248,5,35,"21:41:34","18:2:55"
249,1,9,"6:26:31","6:25:0"
249,2,68,"10:6:30","8:34:59"
249,3,34,"9:37:8","17:16:26"
249,4,55,"20:35:34","11:22:1"
249,5,92,"8:54:49","5:25:19"
250,1,73,"12:18:32","9:10:12"
250,2,30,"22:40:2","7:28:44"
250,3,26,"14:40:50","12:17:1"
250,4,100,"7:23:22","19:26:47"
250,5,93,"15:16:19","7:38:55"
251,1,96,"15:53:41","5:58:52"
251,2,34,"15:36:12","17:57:5"
251,3,48,"14:27:40","7:59:53"
251,4,32,"7:43:16","22:54:12"
251,5,56,"13:13:19","9:33:37"
252,1,87,"13:12:29","12:32:41"
252,2,71,"10:1:39","15:31:23"
252,3,13,"22:51:7","17:16:38"
252,4,52,"7:54:55","7:24:6"
252,5,91,"23:33:34","13:10:16"
253,1,18,"15:28:32","13:33:15"
253,2,14,"20:12:52","7:15:21"
253,3,9,"9:32:0","11:58:57"
253,4,78,"23:44:21","20:58:11"
253,5,38,"12:31:22","17:13:29"
254,1,68,"9:20:11","21:45:40"
254,2,70,"18:18:0","17:44:23"
254,3,31,"6:58:1","7:14:55"
254,4,75,"18:34:24","22:37:25"
254,5,92,"15:59:34","12:18:1"
255,1,17,"13:5:43","16:0:20"
255,2,43,"9:52:53","10:49:41"
255,3,92,"5:34:24","14:6:56"
255,4,56,"5:7:30","14:27:28"
255,5,82,"6:32:25","10:32:43"
256,1,95,"19:26:35","13:8:37"
256,2,25,"15:49:51","22:42:25"
256,3,37,"6:14:49","8:10:9"
256,4,54,"12:14:0","8:7:1"
256,5,54,"23:19:17","19:21:54"
257,1,45,"10:38:14","6:27:24"
257,2,39,"7:11:0","7:28:7"
257,3,46,"8:43:4","20:54:2"
257,4,49,"15:49:22","17:35:34"
257,5,20,"23:29:22","7:6:47"
258,1,99,"9:53:34","16:7:24"
258,2,88,"22:24:35","12:45:29"
258,3,59,"6:31:53","12:29:0"
258,4,2,"13:22:18","15:33:59"
258,5,48,"10:42:59","6:19:34"
259,1,56,"9:56:47","23:4:3"
259,2,10,"14:32:57","6:56:16"
259,3,52,"17:56:8","5:9:37"
259,4,29,"7:13:12","17:22:40"
259,5,10,"14:6:57","6:17:11"
260,1,4,"22:51:34","12:22:25"
260,2,75,"14:46:52","14:8:17"
260,3,63,"14:53:11","20:15:34"
260,4,5,"23:59:3","20:18:48"
260,5,80,"20:37:30","14:38:46"
261,1,29,"13:3:26","9:9:20"
261,2,30,"18:42:53","11:54:31"
261,3,15,"16:40:14","12:58:20"
261,4,53,"20:50:52","6:35:58"
261,5,2,"6:10:58","9:15:16"
262,1,3,"9:59:48","14:33:15"
262,2,95,"9:15:46","22:21:17"
262,3,57,"5:48:57","15:28:24"
262,4,62,"8:24:50","6:18:33"
262,5,93,"7:32:30","9:15:3"
263,1,51,"5:25:7","16:35:7"
263,2,16,"23:9:39","8:39:3"
263,3,45,"9:29:5","6:42:59"
263,4,31,"14:54:45","21:0:17"
263,5,96,"7:43:15","21:19:41"
264,1,34,"22:39:33","9:5:49"
264,2,71,"9:39:47","8:6:8"
264,3,13,"14:57:30","16:18:18"
264,4,57,"10:0:52","13:15:25"
264,5,2,"21:51:45","23:53:49"
265,1,74,"9:17:13","8:10:59"
265,2,12,"13:1:18","5:12:21"
265,3,45,"8:59:28","13:8:22"
265,4,26,"7:13:46","15:18:30"
265,5,16,"10:20:15","22:17:59"
266,1,13,"13:25:18","11:53:14"
266,2,28,"12:4:16","7:59:12"
266,3,74,"13:26:19","11:50:47"
266,4,75,"7:32:45","9:57:19"
266,5,28,"9:22:23","11:0:57"
267,1,17,"13:56:51","18:8:43"
267,2,18,"20:34:3","21:44:49"
267,3,70,"9:9:12","11:41:10"
267,4,25,"18:38:3","9:56:14"
267,5,22,"6:2:5","13:7:37"
268,1,39,"20:36:55","15:50:15"
268,2,66,"12:59:8","7:27:23"
268,3,51,"5:54:23","17:37:6"
268,4,17,"6:6:49","5:1:39"
268,5,48,"16:6:18","22:30:59"
269,1,89,"19:41:29","17:31:26"
269,2,52,"10:28:15","10:21:16"
269,3,11,"5:35:16","12:14:37"
269,4,36,"7:26:36","8:29:53"
269,5,78,"10:44:44","20:31:30"
270,1,73,"7:57:4","19:29:49"
270,2,38,"10:11:36","13:17:34"
270,3,30,"16:33:55","23:17:31"
270,4,89,"15:35:50","16:55:28"
270,5,80,"7:44:57","23:25:4"
271,1,56,"10:27:31","11:4:47"
271,2,55,"16:15:42","7:20:14"
271,3,54,"15:30:14","13:31:36"
271,4,54,"16:22:29","17:18:57"
271,5,3,"23:46:21","14:23:14"
272,1,88,"20:38:16","13:6:40"
272,2,43,"12:2:54","11:43:53"
272,3,41,"8:12:30","13:22:9"
272,4,4,"9:54:0","7:9:41"
272,5,24,"8:11:39","19:47:37"
273,1,64,"20:33:42","7:54:27"
273,2,78,"17:59:45","5:32:47"
273,3,65,"22:47:8","15:58:6"
273,4,51,"14:44:55","13:19:13"
273,5,73,"9:17:45","19:55:59"
274,1,3,"23:13:12","5:12:49"
274,2,95,"15:48:41","22:9:4"
274,3,65,"17:36:12","18:3:24"
274,4,89,"17:38:35","16:41:14"
274,5,92,"19:15:47","17:8:43"
275,1,38,"10:28:1","22:9:7"
275,2,25,"16:2:6","22:38:21"
275,3,11,"16:24:2","23:18:22"
275,4,54,"23:13:31","17:1:39"
275,5,1,"16:51:11","14:18:38"
276,1,28,"14:22:0","8:9:43"
276,2,15,"15:22:1","9:50:19"
276,3,47,"15:45:1","6:12:32"
276,4,37,"21:19:24","9:42:5"
276,5,82,"17:54:29","14:23:3"
277,1,64,"7:35:59","20:49:6"
277,2,59,"16:17:42","19:40:47"
277,3,24,"21:19:52","12:10:38"
277,4,30,"16:26:12","16:56:20"
277,5,84,"13:59:27","21:48:54"
278,1,25,"13:10:9","15:34:7"
278,2,31,"18:40:35","6:5:3"
278,3,97,"7:27:55","14:24:15"
278,4,17,"5:2:2","14:20:19"
278,5,47,"14:4:59","7:38:7"
279,1,58,"12:25:53","21:26:34"
279,2,27,"13:31:51","13:22:9"
279,3,65,"19:15:41","22:43:24"
279,4,1,"18:16:35","23:55:14"
279,5,40,"23:52:32","17:52:15"
